"resposta","pergunta","pais","ano","n","p"
"Concordo","Sinto que faço parte do grupo na escola","GBR","2018",371708.933049766,62.2378263991694
"Concordo","Sinto que faço parte do grupo na escola","GBR","2022",464336.625359772,63.5012252215666
"Concordo","Sinto que faço parte do grupo na escola","GEO","2015",24851.7667239951,64.8294598590796
"Concordo","Sinto que faço parte do grupo na escola","GEO","2018",21581.8329351643,56.0727073397692
"Concordo","Sinto que faço parte do grupo na escola","GEO","2022",20458.7108394391,50.620626183495
"Concordo","Sinto que faço parte do grupo na escola","GRC","2000",116538.6987,85.8673345212807
"Concordo","Sinto que faço parte do grupo na escola","GRC","2003",93742.8194,90.8564923498721
"Concordo","Sinto que faço parte do grupo na escola","GRC","2012",56050.6985,88.9041414912732
"Concordo","Sinto que faço parte do grupo na escola","GRC","2015",79807.1500336442,82.9969383576618
"Concordo","Sinto que faço parte do grupo na escola","GRC","2018",76956.6950647782,80.6927827857354
"Concordo","Sinto que faço parte do grupo na escola","GRC","2022",76747.4078845611,78.2444643857891
"Concordo","Sinto que faço parte do grupo na escola","GTM","2022",139376.948647951,82.7239098380379
"Concordo","Sinto que faço parte do grupo na escola","HKG","2000",64570.131,93.2426375960559
"Concordo","Sinto que faço parte do grupo na escola","HKG","2003",49124.5858,68.1586140757942
"Concordo","Sinto que faço parte do grupo na escola","HKG","2012",33181.9003,73.0292169598165
"Concordo","Sinto que faço parte do grupo na escola","HKG","2015",40997.4484477816,71.0997712023249
"Concordo","Sinto que faço parte do grupo na escola","HKG","2018",33575.5728828942,65.7043755098709
"Concordo","Sinto que faço parte do grupo na escola","HKG","2022",32863.265781172,68.1167473410228
"Concordo","Sinto que faço parte do grupo na escola","HRV","2012",26459.2659,88.1110444017924
"Concordo","Sinto que faço parte do grupo na escola","HRV","2015",33223.9129306915,81.2337376672491
"Concordo","Sinto que faço parte do grupo na escola","HRV","2018",28363.1051687976,79.9824944165086
"Concordo","Sinto que faço parte do grupo na escola","HRV","2022",29148.3040805699,83.2032129608268
"Concordo","Sinto que faço parte do grupo na escola","HUN","2000",95452.3118,90.1738135010804
"Concordo","Sinto que faço parte do grupo na escola","HUN","2003",95615.8153,90.7678625524633
"Concordo","Sinto que faço parte do grupo na escola","HUN","2012",50270.9793,84.9381874087036
"Concordo","Sinto que faço parte do grupo na escola","HUN","2015",63092.873213659,74.5389533286871
"Concordo","Sinto que faço parte do grupo na escola","HUN","2018",63447.0842312301,73.1346892829114
"Concordo","Sinto que faço parte do grupo na escola","HUN","2022",70399.8296282083,80.0092232448762
"Concordo","Sinto que faço parte do grupo na escola","IDN","2000",1403320.9859,84.0944511463085
"Concordo","Sinto que faço parte do grupo na escola","IDN","2003",1234163.8282,68.0366028899397
"Concordo","Sinto que faço parte do grupo na escola","IDN","2012",1590767.3418,92.7017387034404
"Concordo","Sinto que faço parte do grupo na escola","IDN","2015",2853448.33395902,92.2618232912096
"Concordo","Sinto que faço parte do grupo na escola","IDN","2018",3084843.38535009,81.858482346433
"Concordo","Sinto que faço parte do grupo na escola","IDN","2022",3275759.04774413,86.4123434634538
"Concordo","Sinto que faço parte do grupo na escola","IRL","2000",45959.8059,84.1075462921353
"Concordo","Sinto que faço parte do grupo na escola","IRL","2003",45364.5879,87.9014143732482
"Concordo","Sinto que faço parte do grupo na escola","IRL","2012",28239.8626,79.6913596192649
"Concordo","Sinto que faço parte do grupo na escola","IRL","2015",43334.7497181529,73.3462908548347
"Concordo","Sinto que faço parte do grupo na escola","IRL","2018",39783.5861022467,66.7073836373587
"Concordo","Sinto que faço parte do grupo na escola","IRL","2022",46512.940265208,71.0158572499719
"Concordo","Sinto que faço parte do grupo na escola","ISL","2000",3247.6346,85.5318659298335
"Concordo","Sinto que faço parte do grupo na escola","ISL","2003",3420.4941,88.5899427488612
"Concordo","Sinto que faço parte do grupo na escola","ISL","2012",2345.5299,88.2114123992111
"Concordo","Sinto que faço parte do grupo na escola","ISL","2015",3110.66524652499,78.507893270437
"Concordo","Sinto que faço parte do grupo na escola","ISL","2018",2904.24338027602,74.8957073196641
"Concordo","Sinto que faço parte do grupo na escola","ISL","2022",3489.62248488702,80.1958491746927
"Concordo","Sinto que faço parte do grupo na escola","ISR","2000",50688.7208,79.8718144938945
"Concordo","Sinto que faço parte do grupo na escola","ISR","2012",60763.2664,90.5829191837357
"Concordo","Sinto que faço parte do grupo na escola","ITA","2000",372695.7172,73.9450691830647
"Concordo","Sinto que faço parte do grupo na escola","ITA","2003",399603.8971,85.4189295078639
"Concordo","Sinto que faço parte do grupo na escola","ITA","2012",263575.7091,77.2296619786527
"Concordo","Sinto que faço parte do grupo na escola","ITA","2015",333422.553024525,67.3453969685584
"Concordo","Sinto que faço parte do grupo na escola","ITA","2018",345313.918627263,66.2507619244499
"Concordo","Sinto que faço parte do grupo na escola","ITA","2022",317259.658795489,63.929767180906
"Concordo","Sinto que faço parte do grupo na escola","JAM","2022",18897.5166955931,74.1214383596531
"Concordo","Sinto que faço parte do grupo na escola","JOR","2012",61059.0896,86.4007716901072
"Concordo","Sinto que faço parte do grupo na escola","JOR","2015",93369.90219582,85.9210832996559
"Concordo","Sinto que faço parte do grupo na escola","JOR","2018",86633.901610141,75.3988237842898
"Concordo","Sinto que faço parte do grupo na escola","JOR","2022",110039.724811986,76.2740644752668
"Concordo","Sinto que faço parte do grupo na escola","JPN","2000",1096146.1994,78.9496263491122
"Concordo","Sinto que faço parte do grupo na escola","JPN","2003",987447.2903,80.2461337411298
"Concordo","Sinto que faço parte do grupo na escola","JPN","2012",620286.5324,83.9372586343767
"Concordo","Sinto que faço parte do grupo na escola","JPN","2015",931974.588239549,81.8707570551715
"Concordo","Sinto que faço parte do grupo na escola","JPN","2018",866181.015170519,80.2821292246377
"Concordo","Sinto que faço parte do grupo na escola","JPN","2022",879715.175914643,86.1309324169138
"Concordo","Sinto que faço parte do grupo na escola","KAZ","2012",121101.3498,88.7037283046952
"Concordo","Sinto que faço parte do grupo na escola","KAZ","2018",146080.237000266,68.8314904786648
"Concordo","Sinto que faço parte do grupo na escola","KAZ","2022",195874.28502582,71.8946729198926
"Concordo","Sinto que faço parte do grupo na escola","KHM","2022",101893.444003864,80.6061582411132
"Concordo","Sinto que faço parte do grupo na escola","KOR","2000",398375.7589,69.0223909205846
"Concordo","Sinto que faço parte do grupo na escola","KOR","2003",401324.023,75.7680005584226
"Concordo","Sinto que faço parte do grupo na escola","KOR","2012",306046.4399,76.3388607630841
"Concordo","Sinto que faço parte do grupo na escola","KOR","2015",452663.255179416,79.5393320230365
"Concordo","Sinto que faço parte do grupo na escola","KOR","2018",353358.638084186,77.5684906264093
"Concordo","Sinto que faço parte do grupo na escola","KOR","2022",339129.721437731,79.2337612709518
"Concordo","Sinto que faço parte do grupo na escola","KSV","2015",20665.040325729,92.5323842282247
"Concordo","Sinto que faço parte do grupo na escola","KSV","2018",21669.9311402803,84.1908411053239
"Concordo","Sinto que faço parte do grupo na escola","KSV","2022",17653.581297652,83.8848590197545
"Concordo","Sinto que faço parte do grupo na escola","LBN","2015",31726.5098633479,74.9495267859714
"Concordo","Sinto que faço parte do grupo na escola","LIE","2000",270.7813,87.4574511756379
"Concordo","Sinto que faço parte do grupo na escola","LIE","2003",300.068,90.9903296166142
"Concordo","Sinto que faço parte do grupo na escola","LIE","2012",186.2222,92.5419669035432
"Concordo","Sinto que faço parte do grupo na escola","LTU","2012",14601.2797,66.6347725528064
"Concordo","Sinto que faço parte do grupo na escola","LTU","2015",16303.4563417229,54.5000071091481
"Concordo","Sinto que faço parte do grupo na escola","LTU","2018",13627.3029730172,55.727936341274
"Concordo","Sinto que faço parte do grupo na escola","LTU","2022",15712.2199761318,64.7891444902219
"Concordo","Sinto que faço parte do grupo na escola","LUX","2000",2884.9104,74.664610259205
"Concordo","Sinto que faço parte do grupo na escola","LUX","2003",2813.3399,72.7509704150853
"Concordo","Sinto que faço parte do grupo na escola","LUX","2012",2713.2235,75.9615476412551
"Concordo","Sinto que faço parte do grupo na escola","LUX","2015",3656.02608437586,65.9932443070698
"Concordo","Sinto que faço parte do grupo na escola","LUX","2018",3501.73584448575,63.9236164703571
"Concordo","Sinto que faço parte do grupo na escola","LVA","2000",24939.1882,87.4615320245896
"Concordo","Sinto que faço parte do grupo na escola","LVA","2003",30442.1585,92.0121484661633
"Concordo","Sinto que faço parte do grupo na escola","LVA","2012",9438.4316,90.1260769683516
"Concordo","Sinto que faço parte do grupo na escola","LVA","2015",12042.3993787017,78.6071388356582
"Concordo","Sinto que faço parte do grupo na escola","LVA","2018",11839.7333916636,74.3119244456638
"Concordo","Sinto que faço parte do grupo na escola","LVA","2022",12908.7992559357,76.6896278151393
"Concordo","Sinto que faço parte do grupo na escola","MAC","2003",4212.6756,65.0372919480072
"Concordo","Sinto que faço parte do grupo na escola","MAC","2012",2320.9686,65.541561776864
"Concordo","Sinto que faço parte do grupo na escola","MAC","2015",2701.277194415,59.935146717499
"Concordo","Sinto que faço parte do grupo na escola","MAC","2018",2127.808959801,56.0097124665417
"Concordo","Sinto que faço parte do grupo na escola","MAC","2022",3516.34580713581,79.501374074955
"Concordo","Sinto que faço parte do grupo na escola","MAR","2018",294234.350872693,76.1460379143143
"Concordo","Sinto que faço parte do grupo na escola","MAR","2022",367604.0040118,80.7945115299875
"Concordo","Sinto que faço parte do grupo na escola","MDA","2015",19875.7034261276,67.7405814842838
"Concordo","Sinto que faço parte do grupo na escola","MDA","2018",22060.5187432086,78.0847530173612
"Concordo","Sinto que faço parte do grupo na escola","MDA","2022",23413.148816995,81.0740304625639
"Concordo","Sinto que faço parte do grupo na escola","MEX","2000",843202.4001,91.5405556079744
"Concordo","Sinto que faço parte do grupo na escola","MEX","2003",929191.0666,92.0061154030865
"Concordo","Sinto que faço parte do grupo na escola","MEX","2012",786401.1031,91.5335550907206
"Concordo","Sinto que faço parte do grupo na escola","MEX","2015",1060078.91203272,76.1006759979531
"Concordo","Sinto que faço parte do grupo na escola","MEX","2018",1173271.28563802,79.2266726169262
"Concordo","Sinto que faço parte do grupo na escola","MEX","2022",1085458.80584517,77.8817146502758
"Concordo","Sinto que faço parte do grupo na escola","MKD","2000",15394.3272,82.3799607432565
"Concordo","Sinto que faço parte do grupo na escola","MKD","2015",14601.7734988492,92.1425762867712
"Concordo","Sinto que faço parte do grupo na escola","MKD","2022",14185.5495899576,85.7237918677579
"Concordo","Sinto que faço parte do grupo na escola","MLT","2015",2999.16755286726,69.8132866109498
"Concordo","Sinto que faço parte do grupo na escola","MLT","2018",2502.83781420121,63.7669194358168
"Concordo","Sinto que faço parte do grupo na escola","MLT","2022",2513.71049895741,63.5578020474749
"Concordo","Sinto que faço parte do grupo na escola","MNE","2012",3327.0773,67.7429716670942
"Concordo","Sinto que faço parte do grupo na escola","MNE","2015",3645.42075604608,53.7936299199581
"Concordo","Sinto que faço parte do grupo na escola","MNE","2018",3818.87637402134,53.8833078998381
"Concordo","Sinto que faço parte do grupo na escola","MNE","2022",5417.55328924166,85.4495476155647
"Concordo","Sinto que faço parte do grupo na escola","MNG","2022",31828.0787219076,77.9572739045067
"Concordo","Sinto que faço parte do grupo na escola","MYS","2012",226105.9815,81.533369427849
"Concordo","Sinto que faço parte do grupo na escola","MYS","2018",285236.023047386,73.3938356877077
"Concordo","Sinto que faço parte do grupo na escola","MYS","2022",292010.868799284,74.7889395671654
"Concordo","Sinto que faço parte do grupo na escola","NLD","2000",118739.2765,77.4475121171591
"Concordo","Sinto que faço parte do grupo na escola","NLD","2003",135891.2363,77.1724021395562
"Concordo","Sinto que faço parte do grupo na escola","NLD","2012",105886.3539,84.5254566369835
"Concordo","Sinto que faço parte do grupo na escola","NLD","2015",155253.570814975,80.9385392193521
"Concordo","Sinto que faço parte do grupo na escola","NLD","2018",144336.225702657,75.8544409956666
"Concordo","Sinto que faço parte do grupo na escola","NLD","2022",109325.083559084,70.0858483487555
"Concordo","Sinto que faço parte do grupo na escola","NOR","2000",39028.0875,80.6876422048539
"Concordo","Sinto que faço parte do grupo na escola","NOR","2003",43405.8419,85.22891165912
"Concordo","Sinto que faço parte do grupo na escola","NOR","2012",32787.0295,87.0920547953167
"Concordo","Sinto que faço parte do grupo na escola","NOR","2015",43991.3075998609,75.7392498004902
"Concordo","Sinto que faço parte do grupo na escola","NOR","2018",42779.6711604302,76.9888632572617
"Concordo","Sinto que faço parte do grupo na escola","NOR","2022",45658.7489376544,77.4273484699391
"Concordo","Sinto que faço parte do grupo na escola","NZL","2000",38710.9617,84.3906265659348
"Concordo","Sinto que faço parte do grupo na escola","NZL","2003",40420.4615,85.9049086067538
"Concordo","Sinto que faço parte do grupo na escola","NZL","2012",26906.7315,78.4228572053465
"Concordo","Sinto que faço parte do grupo na escola","NZL","2015",40007.3811216745,73.7131233471183
"Concordo","Sinto que faço parte do grupo na escola","NZL","2018",36032.9588960288,67.9871936947722
"Concordo","Sinto que faço parte do grupo na escola","NZL","2022",38180.861004623,67.7179631024863
"Concordo","Sinto que faço parte do grupo na escola","PAN","2018",28089.8304320537,72.8846963641591
"Concordo","Sinto que faço parte do grupo na escola","PAN","2022",33076.6814220222,78.586305859792
"Concordo","Sinto que faço parte do grupo na escola","PER","2000",192118.2509,74.8430925134477
"Concordo","Sinto que faço parte do grupo na escola","PER","2012",213270.6372,86.3600167354336
